pipeline,repeat,outer_fold,stage1_bal_acc,stage1_threshold,stage2_bal_acc,balanced_accuracy,auroc_macro,best_inner_score,stage2_best_inner_std,best_params,stage1_n_features,n_features_selected,stage1_features,selected_features,n_test,n_train_s2,n_routed_to_s2,combined_bal_acc_excl,stage2_bal_acc_excl,n_excluded,en_converged,test_indices,y_true,y_pred,proba_combined,fold_seconds
kw_nmc_kgrid,26,1,0.961538,0.1,0.761905,0.785714,0.93895,0.69,0.124989,"{""selector__k"": 30}",5,30,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_77442683_77503685,chr17_1542118_1560766","chr15_22163893_32511475,chr5_96637773_180644810,chr12_67337260_132389367,chr16_68838368_69397102,chr12_36739877_67332062,chr15_32523241_32594902,chr5_49619946_68850823,chr16_28087_14817706,chr16_68710277_68751390,chr5_69274433_96603723,chr15_739595_18454050,chr3_586636_75535753,chr3_75845446_90391698,chr16_69763173_88690571,chr3_75546791_75799957,chr16_54390012_68679377,chr11_5777496_7757329,chr15_20307869_21982746,chr16_69417987_69744010,chr6_30021894_32519935,chr11_89400624_134432265,chr6_1535319_30010234,chr14_105654998_105839439,chr15_18657388_18683110,chr16_45058242_54336421,chr23_52844235_66511655,chr6_32732764_32738443,chr14_22022060_73047267,chr22_24263116_37678070,chr16_15039224_33875313",20,55,12,0.819048,0.828571,1,,"0,1,4,5,10,15,16,25,30,53,63,65,67,73,76,78,85,88,92,94","HER2+,HR+,Triple Neg,HR+,HR+,Triple Neg,HR+,HER2+,HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg","HER2+,Triple Neg,HR+,HR+,HR+,HR+,HR+,HER2+,HR+,HER2+,HER2+,HER2+,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg","[[1.0, 0.0, 0.0], [0.0, 0.323091, 0.676909], [0.012, 0.672745, 0.315255], [0.09, 0.634777, 0.275223], [0.002, 0.902984, 0.095016], [0.0, 0.629885, 0.370115], [0.018, 0.572579, 0.409421], [0.998, 0.001586, 0.000414], [0.0, 0.910047, 0.089953], [0.218, 0.14997, 0.63203], [0.826, 0.13884, 0.03516], [1.0, 0.0, 0.0], [0.998, 0.001269, 0.000731], [0.0, 0.72501, 0.27499], [0.904, 0.038181, 0.057819], [0.002, 0.583775, 0.414225], [1.0, 0.0, 0.0], [0.0, 0.267659, 0.732341], [0.0, 0.246818, 0.753182], [0.0, 0.381818, 0.618182]]",6.5
kw_nmc_kgrid,26,2,1.0,0.2,0.77381,0.849206,0.977106,0.766667,0.11595,"{""selector__k"": 20}",5,20,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_35444422_40926154","chr16_68838368_69397102,chr5_96637773_180644810,chr22_24263116_37678070,chr16_68710277_68751390,chr15_18657388_18683110,chr16_28087_14817706,chr16_69763173_88690571,chr11_89400624_134432265,chr15_22163893_32511475,chr12_36739877_67332062,chr22_37717564_49509094,chr12_67337260_132389367,chr16_54390012_68679377,chr22_22725750_24228038,chr15_739595_18454050,chr5_69274433_96603723,chr6_92035339_170943103,chr6_32732764_32738443,chr17_22399576_27351012,chr2_91057159_91321476",20,55,13,0.888889,0.833333,1,,"2,6,9,28,29,31,32,39,41,47,49,51,52,58,62,64,68,74,87,90","HR+,HER2+,HER2+,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HR+,Triple Neg,Triple Neg","Triple Neg,HER2+,HER2+,HER2+,HR+,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg","[[0.004, 0.352926, 0.643074], [0.852, 0.09757, 0.05043], [0.852, 0.054486, 0.093514], [0.936, 0.031952, 0.032048], [0.0, 0.767971, 0.232029], [0.95, 0.030171, 0.019829], [0.008, 0.657182, 0.334818], [0.988, 0.004793, 0.007207], [0.002, 0.523779, 0.474221], [0.97, 0.011836, 0.018164], [0.0, 0.423583, 0.576417], [0.0, 0.755335, 0.244665], [0.0, 0.854153, 0.145847], [0.0, 0.164862, 0.835138], [0.018, 0.182096, 0.799904], [0.0, 0.491577, 0.508423], [1.0, 0.0, 0.0], [0.0, 0.846713, 0.153287], [0.0, 0.239014, 0.760986], [0.0, 0.138541, 0.861459]]",6.5
kw_nmc_kgrid,26,3,1.0,0.25,0.666667,0.777778,0.921627,0.746667,0.121747,"{""selector__k"": 30}",5,30,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_41983407_42049540,chr8_166452_6907624","chr5_69274433_96603723,chr5_96637773_180644810,chr5_49619946_68850823,chr16_68838368_69397102,chr4_190887518_191165971,chr22_24263116_37678070,chr12_67337260_132389367,chr22_22725750_24228038,chr12_36739877_67332062,chr16_68710277_68751390,chr22_37683612_37705310,chr1_17030134_22668805,chr15_22163893_32511475,chr16_28087_14817706,chr16_15039224_33875313,chr6_1535319_30010234,chr11_5777496_7757329,chr15_18657388_18683110,chr1_120313797_120737345,chr22_37717564_49509094,chr16_69763173_88690571,chr4_93240865_190844427,chr16_54390012_68679377,chr3_586636_75535753,chr16_45058242_54336421,chr22_15433500_22665928,chr16_69417987_69744010,chr11_182372_5733442,chr2_8972669_89953713,chr6_30021894_32519935",20,54,14,0.777778,0.666667,0,,"3,11,18,20,22,34,36,45,46,50,56,57,59,70,72,80,83,84,86,96","Triple Neg,Triple Neg,HR+,Triple Neg,HR+,HR+,Triple Neg,Triple Neg,HER2+,HER2+,HER2+,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,HER2+,HR+,HR+","Triple Neg,Triple Neg,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HR+,HER2+,HER2+,HER2+,HER2+,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg","[[0.0, 0.069083, 0.930917], [0.0, 0.382142, 0.617858], [0.112, 0.705804, 0.182196], [0.076, 0.176357, 0.747643], [0.0, 0.465703, 0.534297], [0.008, 0.502926, 0.489074], [0.0, 0.349024, 0.650976], [0.0, 0.77505, 0.22495], [1.0, 0.0, 0.0], [0.956, 0.019418, 0.024582], [0.78, 0.099548, 0.120452], [0.996, 0.001904, 0.002096], [0.008, 0.203209, 0.788791], [0.996, 0.000441, 0.003559], [0.18, 0.448259, 0.371741], [0.112, 0.201247, 0.686753], [0.0, 0.448767, 0.551233], [0.992, 0.003059, 0.004941], [0.0, 0.532485, 0.467515], [0.0, 0.467552, 0.532448]]",6.4
kw_nmc_kgrid,26,4,1.0,0.25,0.785714,0.857143,0.985348,0.64,0.104669,"{""selector__k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr3_196908262_196937230,chr17_1542118_1560766","chr16_68838368_69397102,chr12_67337260_132389367,chr5_96637773_180644810,chr15_22163893_32511475,chr12_36739877_67332062,chr22_24263116_37678070,chr11_89400624_134432265,chr6_32732764_32738443,chr22_37717564_49509094,chr5_69274433_96603723,chr15_20307869_21982746,chr16_68710277_68751390,chr22_22725750_24228038,chr6_1535319_30010234,chr5_49619946_68850823,chr16_54390012_68679377,chr15_18657388_18683110,chr16_69763173_88690571,chr15_32523241_32594902,chr15_739595_18454050,chr16_45058242_54336421,chr4_190887518_191165971,chr23_96116_214107,chr6_32766023_91964331,chr16_28087_14817706,chr10_42150759_46371243,chr11_70562838_89296560,chr3_586636_75535753,chr6_30021894_32519935,chr17_22399576_27351012,chr2_131945577_132196569,chr6_32634044_32728487,chr6_92035339_170943103,chr17_77535412_78653545,chr17_403833_446414,chr23_3229_45135,chr22_37683612_37705310,chr22_15433500_22665928,chr11_55225136_56294614,chr2_8972669_89953713,chr1_149369522_149394958,chr11_70519863_70552702,chr16_69417987_69744010,chr2_91494116_130410215,chr20_8747_12478772,chr2_91057159_91321476,chr16_54354643_54379834,chr11_51244499_55118214,chr21_13334960_13435755,chr23_959048_1398694",20,54,14,0.857143,0.785714,0,,"8,12,13,14,17,19,23,24,38,42,43,60,66,69,75,79,81,91,97,99","Triple Neg,HER2+,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,HER2+","Triple Neg,HER2+,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HER2+","[[0.0, 0.3921, 0.6079], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.0, 0.324005, 0.675995], [1.0, 0.0, 0.0], [0.006, 0.830186, 0.163814], [1.0, 0.0, 0.0], [0.0, 0.900194, 0.099806], [0.0, 0.157436, 0.842564], [0.024, 0.657193, 0.318807], [0.0, 0.198708, 0.801292], [0.956, 0.029245, 0.014755], [0.0, 0.693932, 0.306068], [0.046, 0.405067, 0.548933], [0.046, 0.399812, 0.554188], [0.0, 0.520558, 0.479442], [0.0, 0.105561, 0.894439], [0.0, 0.658543, 0.341457], [0.0, 0.463441, 0.536559], [1.0, 0.0, 0.0]]",6.5
kw_nmc_kgrid,26,5,1.0,0.2,0.642857,0.761905,0.89011,0.743333,0.140475,"{""selector__k"": 50}",5,50,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr17_1542118_1560766,chr8_166452_6907624","chr22_24263116_37678070,chr22_37717564_49509094,chr16_68710277_68751390,chr6_32766023_91964331,chr12_36739877_67332062,chr6_30021894_32519935,chr6_1535319_30010234,chr16_28087_14817706,chr17_77535412_78653545,chr22_22725750_24228038,chr16_68838368_69397102,chr5_96637773_180644810,chr16_69763173_88690571,chr3_164112881_193467200,chr15_22163893_32511475,chr5_69274433_96603723,chr5_49619946_68850823,chr22_15433500_22665928,chr6_32732764_32738443,chr23_3229_45135,chr17_403833_446414,chr1_149369522_149394958,chr3_193476462_196656506,chr3_196908262_196937230,chr2_130427665_130453073,chr12_67337260_132389367,chr19_20422576_20493401,chr16_54390012_68679377,chr15_18657388_18683110,chr4_190887518_191165971,chr2_91494116_130410215,chr3_196947293_199383479,chr15_739595_18454050,chr16_54354643_54379834,chr15_32523241_32594902,chr6_92035339_170943103,chr17_984101_1003742,chr16_15039224_33875313,chr2_131945577_132196569,chr10_115544_38563575,chr13_18194527_18354969,chr3_515536_574415,chr3_127015333_163987465,chr2_131792734_131931782,chr11_89400624_134432265,chr12_435020_9432943,chr23_96116_214107,chr20_8747_12478772,chr14_105654998_105839439,chr6_32634044_32728487",20,54,14,0.761905,0.642857,0,,"7,21,26,27,33,35,37,40,44,48,54,55,61,71,77,82,89,93,95,98","HER2+,HER2+,HER2+,Triple Neg,HER2+,HR+,Triple Neg,HR+,HR+,Triple Neg,HR+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HER2+,HR+","HER2+,HER2+,HER2+,HR+,HER2+,Triple Neg,HR+,HR+,HR+,HR+,HR+,Triple Neg,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HR+","[[1.0, 0.0, 0.0], [0.982, 0.016161, 0.001839], [1.0, 0.0, 0.0], [0.056, 0.708859, 0.235141], [1.0, 0.0, 0.0], [0.0, 0.29094, 0.70906], [0.0, 0.734688, 0.265312], [0.002, 0.756265, 0.241735], [0.0, 0.721752, 0.278248], [0.032, 0.528846, 0.439154], [0.012, 0.710414, 0.277586], [0.002, 0.4793, 0.5187], [0.0, 0.721013, 0.278987], [0.932, 0.059104, 0.008896], [0.0, 0.587116, 0.412884], [0.0, 0.060968, 0.939032], [0.0, 0.45132, 0.54868], [0.0, 0.830213, 0.169787], [0.916, 0.067065, 0.016935], [0.038, 0.49556, 0.46644]]",6.4
kw_nmc_kgrid,27,1,1.0,0.1,0.761905,0.84127,0.954212,0.8,0.105935,"{""selector__k"": 50}",5,50,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr17_1542118_1560766,chr17_1008443_1536140","chr16_68710277_68751390,chr16_68838368_69397102,chr22_24263116_37678070,chr12_36739877_67332062,chr12_67337260_132389367,chr22_22725750_24228038,chr5_96637773_180644810,chr16_69763173_88690571,chr15_22163893_32511475,chr22_37717564_49509094,chr5_49619946_68850823,chr16_28087_14817706,chr4_190887518_191165971,chr6_32732764_32738443,chr16_54390012_68679377,chr11_89400624_134432265,chr15_18657388_18683110,chr6_1535319_30010234,chr5_69274433_96603723,chr6_92035339_170943103,chr17_984101_1003742,chr10_42150759_46371243,chr15_32523241_32594902,chr22_15433500_22665928,chr16_15039224_33875313,chr1_149369522_149394958,chr17_1542118_1560766,chr16_69417987_69744010,chr2_91057159_91321476,chr16_45058242_54336421,chr15_739595_18454050,chr6_30021894_32519935,chr6_32766023_91964331,chr2_131945577_132196569,chr2_8972669_89953713,chr16_54354643_54379834,chr19_32545047_34430432,chr1_120313797_120737345,chr3_164112881_193467200,chr17_2361350_18868037,chr17_403833_446414,chr22_37683612_37705310,chr21_14334542_46914686,chr11_5777496_7757329,chr2_131792734_131931782,chr10_115544_38563575,chr12_36160215_36244407,chr1_72661597_109968401,chr3_586636_75535753,chr21_13334960_13435755",20,55,13,0.84127,0.761905,0,,"1,5,20,26,33,39,43,44,45,47,49,60,65,66,71,74,83,87,89,93","HR+,HR+,Triple Neg,HER2+,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,Triple Neg,HER2+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,Triple Neg,HR+","Triple Neg,HR+,Triple Neg,HER2+,HER2+,HER2+,Triple Neg,HR+,HR+,HER2+,Triple Neg,HER2+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HR+,HR+","[[0.0, 0.493314, 0.506686], [0.072, 0.672663, 0.255337], [0.0, 0.404135, 0.595865], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.994, 0.002358, 0.003642], [0.0, 0.232217, 0.767783], [0.0, 0.765069, 0.234931], [0.0, 0.820377, 0.179623], [0.982, 0.007285, 0.010715], [0.0, 0.366974, 0.633026], [0.95, 0.042062, 0.007938], [1.0, 0.0, 0.0], [0.0, 0.688713, 0.311287], [0.894, 0.085328, 0.020672], [0.0, 0.88371, 0.11629], [0.026, 0.619349, 0.354651], [0.0, 0.196313, 0.803687], [0.0, 0.566791, 0.433209], [0.0, 0.89637, 0.10363]]",6.5
kw_nmc_kgrid,27,2,1.0,0.2,0.607143,0.738095,0.93895,0.773333,0.100885,"{""selector__k"": 30}",5,30,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr8_166452_6907624,chr17_1542118_1560766","chr5_96637773_180644810,chr5_69274433_96603723,chr15_22163893_32511475,chr12_36739877_67332062,chr15_32523241_32594902,chr12_67337260_132389367,chr4_190887518_191165971,chr15_18657388_18683110,chr15_20307869_21982746,chr5_49619946_68850823,chr22_24263116_37678070,chr15_739595_18454050,chr20_8747_12478772,chr1_17030134_22668805,chr22_37717564_49509094,chr6_1535319_30010234,chr4_191191940_191311992,chr16_28087_14817706,chr16_15039224_33875313,chr16_68838368_69397102,chr11_89400624_134432265,chr22_22725750_24228038,chr1_3166706_16531740,chr15_53166_592121,chr3_586636_75535753,chr17_22399576_27351012,chr6_30021894_32519935,chr4_93240865_190844427,chr16_68710277_68751390,chr22_37683612_37705310",20,55,13,0.738095,0.607143,0,,"7,9,11,17,19,23,32,36,40,42,51,58,63,68,73,75,80,85,94,98","HER2+,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,HR+,HR+,Triple Neg,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+","HER2+,HER2+,HR+,HER2+,HR+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,HER2+,HER2+,HR+,Triple Neg,HR+,HER2+,Triple Neg,HR+","[[1.0, 0.0, 0.0], [0.86, 0.049035, 0.090965], [0.0, 0.648863, 0.351137], [1.0, 0.0, 0.0], [0.0, 0.853086, 0.146914], [1.0, 0.0, 0.0], [0.002, 0.791625, 0.206375], [0.002, 0.308668, 0.689332], [0.05, 0.348642, 0.601358], [0.05, 0.331353, 0.618647], [0.0, 0.78651, 0.21349], [0.0, 0.555914, 0.444086], [0.816, 0.141929, 0.042071], [1.0, 0.0, 0.0], [0.0, 0.743002, 0.256998], [0.05, 0.184487, 0.765513], [0.0, 0.51435, 0.48565], [0.882, 0.027094, 0.090906], [0.0, 0.427814, 0.572186], [0.002, 0.846651, 0.151349]]",6.5
kw_nmc_kgrid,27,3,1.0,0.15,0.708333,0.805556,0.880952,0.753333,0.074087,"{""selector__k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_10999_390571","chr16_68838368_69397102,chr16_69763173_88690571,chr6_32766023_91964331,chr6_32732764_32738443,chr16_54390012_68679377,chr22_24263116_37678070,chr16_68710277_68751390,chr6_30021894_32519935,chr6_1535319_30010234,chr16_28087_14817706,chr22_22725750_24228038,chr12_67337260_132389367,chr5_96637773_180644810,chr15_22163893_32511475,chr12_36739877_67332062,chr22_37717564_49509094,chr16_45058242_54336421,chr17_77535412_78653545,chr15_32523241_32594902,chr6_92035339_170943103,chr5_69274433_96603723,chr22_15433500_22665928,chr11_89400624_134432265,chr11_70562838_89296560,chr23_3229_45135,chr16_69417987_69744010,chr10_42150759_46371243,chr10_115544_38563575,chr17_403833_446414,chr5_49619946_68850823,chr11_56304321_58626432,chr11_55225136_56294614,chr21_13334960_13435755,chr2_91057159_91321476,chr16_54354643_54379834,chr2_91494116_130410215,chr4_52530029_69042487,chr19_20422576_20493401,chr11_5777496_7757329,chr23_52844235_66511655,chr13_18194527_18354969,chr17_984101_1003742,chr1_149403519_149573806,chr1_149604744_158365270,chr11_51244499_55118214,chr2_8972669_89953713,chr3_586636_75535753,chr19_20552279_24157855,chr19_3363749_20383210,chr3_164112881_193467200",20,54,14,0.805556,0.708333,0,,"6,16,28,30,38,41,48,55,57,61,64,67,69,76,77,78,86,88,91,99","HER2+,HR+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HR+,HER2+,Triple Neg,HR+,HR+,Triple Neg,HR+,HER2+","HER2+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,HR+,HR+,HR+,Triple Neg,HR+,HER2+","[[0.964, 0.024192, 0.011808], [0.008, 0.813553, 0.178447], [0.938, 0.034252, 0.027748], [0.0, 0.807546, 0.192454], [0.0, 0.309113, 0.690887], [0.002, 0.871908, 0.126092], [0.004, 0.466681, 0.529319], [0.006, 0.361603, 0.632397], [1.0, 0.0, 0.0], [0.0, 0.649864, 0.350136], [0.0, 0.421805, 0.578195], [1.0, 0.0, 0.0], [0.002, 0.342653, 0.655347], [0.988, 0.004261, 0.007739], [0.0, 0.708187, 0.291813], [0.0, 0.847462, 0.152538], [0.0, 0.835134, 0.164866], [0.0, 0.443204, 0.556796], [0.0, 0.759016, 0.240984], [0.982, 0.00756, 0.01044]]",6.5
kw_nmc_kgrid,27,4,1.0,0.1,0.571429,0.714286,0.882784,0.83,0.126667,"{""selector__k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr8_166452_6907624,chr17_42161364_42873571,chr8_63810_90816","chr16_69417987_69744010,chr16_68838368_69397102,chr12_67337260_132389367,chr5_96637773_180644810,chr2_8972669_89953713,chr15_22163893_32511475,chr16_28087_14817706,chr15_18657388_18683110,chr6_30021894_32519935,chr12_36739877_67332062,chr6_1535319_30010234,chr5_49619946_68850823,chr16_69763173_88690571,chr5_69274433_96603723,chr15_739595_18454050,chr2_91057159_91321476,chr16_68710277_68751390,chr6_32732764_32738443,chr23_3229_45135,chr22_37717564_49509094,chr22_24263116_37678070,chr16_54390012_68679377,chr1_120313797_120737345,chr3_193476462_196656506,chr2_131945577_132196569,chr23_92209094_152935130,chr3_196908262_196937230,chr22_37683612_37705310,chr5_763494_878290,chr17_22399576_27351012,chr4_190887518_191165971,chr6_92035339_170943103,chr2_132327604_132947789,chr11_89400624_134432265,chr22_22725750_24228038,chr1_149369522_149394958,chr6_32766023_91964331,chr19_20422576_20493401,chr17_20569693_20596699,chr12_435020_9432943,chr6_32634044_32728487,chr10_115544_38563575,chr3_164112881_193467200,chr13_18194527_18354969,chr23_52844235_66511655,chr1_3149648_3157982,chr3_586636_75535753,chr17_77535412_78653545,chr1_1676445_1703748,chr17_27364248_27450834",20,54,14,0.738095,0.607143,1,,"0,2,3,8,10,12,14,15,22,27,31,35,50,53,54,56,59,72,90,95","HER2+,HR+,Triple Neg,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HR+,HER2+,HR+,HR+,Triple Neg,HER2+","HER2+,Triple Neg,Triple Neg,HR+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,Triple Neg,HR+,Triple Neg,HER2+","[[0.986, 0.004275, 0.009725], [0.0, 0.410111, 0.589889], [0.0, 0.35507, 0.64493], [0.0, 0.595291, 0.404709], [0.0, 0.923888, 0.076112], [0.986, 0.004613, 0.009387], [0.0, 0.26956, 0.73044], [0.0, 0.248158, 0.751842], [0.0, 0.202925, 0.797075], [0.01, 0.649529, 0.340471], [0.742, 0.170582, 0.087418], [0.0, 0.213802, 0.786198], [0.962, 0.017053, 0.020947], [0.076, 0.276486, 0.647514], [0.002, 0.846944, 0.151056], [0.684, 0.188112, 0.127888], [0.01, 0.358637, 0.631363], [0.0, 0.747141, 0.252859], [0.0, 0.197044, 0.802956], [0.91, 0.066541, 0.023459]]",6.5
kw_nmc_kgrid,27,5,1.0,0.15,0.785714,0.857143,0.956044,0.81,0.129786,"{""selector__k"": 20}",5,20,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr3_196908262_196937230,chr17_1542118_1560766","chr5_96637773_180644810,chr16_68838368_69397102,chr22_24263116_37678070,chr5_69274433_96603723,chr15_22163893_32511475,chr5_49619946_68850823,chr16_54354643_54379834,chr16_28087_14817706,chr12_36739877_67332062,chr12_67337260_132389367,chr22_37717564_49509094,chr15_18657388_18683110,chr11_89400624_134432265,chr22_22725750_24228038,chr22_15433500_22665928,chr16_54390012_68679377,chr16_68710277_68751390,chr15_739595_18454050,chr15_20307869_21982746,chr16_15039224_33875313",20,54,14,0.896825,0.845238,1,,"4,13,18,21,24,25,29,34,37,46,52,62,70,79,81,82,84,92,96,97","Triple Neg,HER2+,HR+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+,Triple Neg,HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,HR+","HR+,HER2+,HR+,HER2+,HR+,HER2+,HR+,HR+,HR+,HER2+,HR+,Triple Neg,HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg","[[0.0, 0.743796, 0.256204], [1.0, 0.0, 0.0], [0.0, 0.802767, 0.197233], [0.992, 0.005735, 0.002265], [0.0, 0.841422, 0.158578], [1.0, 0.0, 0.0], [0.0, 0.872544, 0.127456], [0.0, 0.577338, 0.422662], [0.02, 0.60425, 0.37575], [0.934, 0.019229, 0.046771], [0.0, 0.802767, 0.197233], [0.03, 0.174884, 0.795116], [0.998, 0.000256, 0.001744], [0.002, 0.262041, 0.735959], [0.0, 0.348998, 0.651002], [0.0, 0.173882, 0.826118], [0.986, 0.007805, 0.006195], [0.0, 0.166315, 0.833685], [0.002, 0.725228, 0.272772], [0.0, 0.303264, 0.696736]]",6.5
kw_nmc_kgrid,28,1,0.961538,0.15,0.678571,0.738095,0.896825,0.67,0.179938,"{""selector__k"": 50}",5,50,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr17_1703729_1713758,chr17_1542118_1560766","chr22_24263116_37678070,chr22_22725750_24228038,chr16_68838368_69397102,chr16_68710277_68751390,chr22_37683612_37705310,chr22_37717564_49509094,chr16_69763173_88690571,chr6_1535319_30010234,chr16_28087_14817706,chr6_92035339_170943103,chr12_36739877_67332062,chr12_67337260_132389367,chr6_30021894_32519935,chr5_96637773_180644810,chr22_15433500_22665928,chr1_1676445_1703748,chr5_69274433_96603723,chr1_120313797_120737345,chr2_91057159_91321476,chr16_54390012_68679377,chr11_89400624_134432265,chr2_8972669_89953713,chr16_15039224_33875313,chr6_32732764_32738443,chr5_49619946_68850823,chr23_3229_45135,chr15_22163893_32511475,chr6_32766023_91964331,chr11_5777496_7757329,chr17_984101_1003742,chr16_69417987_69744010,chr10_42150759_46371243,chr7_141965869_141978333,chr15_18657388_18683110,chr1_471671_1590570,chr11_51244499_55118214,chr21_13334960_13435755,chr19_32545047_34430432,chr1_34172947_37578554,chr19_3363749_20383210,chr11_182372_5733442,chr16_54354643_54379834,chr11_55225136_56294614,chr1_149369522_149394958,chr17_403833_446414,chr13_18194527_18354969,chr19_20422576_20493401,chr23_96116_214107,chr3_586636_75535753,chr17_2361350_18868037",20,55,12,0.738095,0.678571,0,,"10,20,21,26,28,29,35,41,45,62,70,71,72,73,78,85,89,92,96,99","HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,HER2+,HR+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+","HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,Triple Neg,HR+,HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,HR+,HER2+,HR+,Triple Neg,HR+,HER2+","[[0.014, 0.932677, 0.053323], [0.006, 0.384744, 0.609256], [0.91, 0.081351, 0.008649], [0.994, 0.003694, 0.002306], [0.954, 0.022009, 0.023991], [0.0, 0.659108, 0.340892], [0.0, 0.237284, 0.762716], [0.006, 0.883792, 0.110208], [0.05, 0.806742, 0.143258], [0.046, 0.221307, 0.732693], [1.0, 0.0, 0.0], [0.918, 0.060791, 0.021209], [0.15, 0.689315, 0.160685], [0.0, 0.751167, 0.248833], [0.05, 0.823379, 0.126621], [0.994, 0.004738, 0.001262], [0.05, 0.580194, 0.369806], [0.0, 0.069251, 0.930749], [0.0, 0.704284, 0.295716], [1.0, 0.0, 0.0]]",6.5
