pipeline,repeat,outer_fold,balanced_accuracy,auroc_macro,best_inner_score,best_params,n_features_selected,selected_features,y_true,y_pred,fold_seconds
en_rf,31,5,0.761905,0.798535,0.897778,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.7, ""selector__top_k"": 20}",20,"chr17_35076296_35282086,chr12_36739877_67332062,chr17_42161364_42873571,chr6_32732764_32738443,chr5_96637773_180644810,chr15_22163893_32511475,chr12_67337260_132389367,chr17_41011530_41494331,chr15_18657388_18683110,chr3_193476462_196656506,chr16_28087_14817706,chr16_68838368_69397102,chr3_164112881_193467200,chr22_15433500_22665928,chr22_24263116_37678070,chr5_69274433_96603723,chr6_1535319_30010234,chr6_30021894_32519935,chr15_32523241_32594902,chr6_32766023_91964331","HER2+,Triple Neg,HER2+,HER2+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HR+,HER2+,Triple Neg,HR+,Triple Neg,HR+,HR+","HER2+,HR+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,HR+,HER2+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HR+,Triple Neg",3983.8
en_rf,32,1,0.738095,0.941239,0.837778,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__C"": 0.599484, ""selector__l1_ratio"": 0.9, ""selector__top_k"": 50}",50,"chr17_35076296_35282086,chr16_68838368_69397102,chr12_67337260_132389367,chr12_36739877_67332062,chr17_41011530_41494331,chr15_18657388_18683110,chr5_69274433_96603723,chr19_20422576_20493401,chr11_89400624_134432265,chr16_28087_14817706,chr3_193476462_196656506,chr1_199087690_199111062,chr6_32732764_32738443,chr14_105602756_105630089,chr6_30021894_32519935,chr22_37683612_37705310,chr22_15433500_22665928,chr15_22163893_32511475,chr1_120313797_120737345,chr3_586636_75535753,chr1_149369522_149394958,chr6_1535319_30010234,chr16_68710277_68751390,chr15_32523241_32594902,chr3_39066_478718,chr16_14956177_14988855,chr23_3229_45135,chr19_8246_232080,chr17_403833_446414,chr16_45058242_54336421,chr3_164112881_193467200,chr5_96637773_180644810,chr17_42161364_42873571,chr7_143321677_143391065,chr22_37717564_49509094,chr8_35694285_39333915,chr21_13334960_13435755,chr23_89001120_90763396,chr23_88434081_88986061,chr23_26537079_26627128,chr23_2979705_26516197,chr23_2702388_2969155,chr23_1672003_1706462,chr23_66527817_88259698,chr23_52844235_66511655,chr23_52775986_52832444,chr23_26666781_52769796,chr23_91234699_91344716,chr23_91365063_92103804,chr1_199135441_244676774","HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HER2+,HR+,Triple Neg,HR+,HER2+,HER2+,HR+,HR+,Triple Neg,HR+,HER2+,Triple Neg","HER2+,Triple Neg,HR+,HER2+,HR+,HR+,HR+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HER2+,HER2+,Triple Neg,HR+,HR+,HR+,HER2+,Triple Neg",3998.5
en_rf,32,2,0.888889,0.954823,0.86,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 5, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.9, ""selector__top_k"": 50}",50,"chr17_35076296_35282086,chr12_67337260_132389367,chr17_41011530_41494331,chr12_36739877_67332062,chr5_96637773_180644810,chr16_68838368_69397102,chr16_28087_14817706,chr6_32766023_91964331,chr6_92035339_170943103,chr22_24263116_37678070,chr6_32732764_32738443,chr11_89400624_134432265,chr15_32523241_32594902,chr17_77535412_78653545,chr15_18657388_18683110,chr14_105602756_105630089,chr23_3229_45135,chr7_140213_38060725,chr7_38065862_61275990,chr7_61474815_141189966,chr6_32634044_32728487,chr7_141214728_141245219,chr6_32605300_32629848,chr4_190887518_191165971,chr4_191191940_191311992,chr5_75149_745859,chr5_763494_878290,chr5_916822_21966989,chr5_21979223_32203336,chr5_32209048_45938397,chr6_1535319_30010234,chr5_69274433_96603723,chr6_5839_154410,chr6_204528_634345,chr6_655129_1435871,chr6_1436117_1512043,chr7_141259727_141549648,chr6_30021894_32519935,chr6_32586131_32600962,chr5_49619946_68850823,chr11_55200744_55207305,chr11_55124730_55194990,chr11_51244499_55118214,chr11_7803570_50337734,chr11_7762277_7797993,chr11_5777496_7757329,chr11_5742476_5762182,chr11_182372_5733442,chr10_46396163_135395562,chr10_42150759_46371243","HR+,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,Triple Neg,HER2+,HER2+,HR+,HER2+,Triple Neg,HER2+,HR+","HR+,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,HR+,HR+,Triple Neg,HER2+,HER2+,HR+,HER2+,Triple Neg,HER2+,HR+",3994.3
en_rf,32,3,0.819444,0.915179,0.864444,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.599484, ""selector__l1_ratio"": 0.9, ""selector__top_k"": 5}",5,"chr17_35076296_35282086,chr16_68838368_69397102,chr12_36739877_67332062,chr15_22163893_32511475,chr17_41011530_41494331","HR+,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,HR+,HER2+,HR+,Triple Neg,HER2+,HR+,HR+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg","Triple Neg,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,HR+,HER2+,HR+,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,Triple Neg",4036.8
en_rf,32,4,0.761905,0.935897,0.837778,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.599484, ""selector__l1_ratio"": 0.5, ""selector__top_k"": 20}",20,"chr17_35076296_35282086,chr16_68838368_69397102,chr1_149369522_149394958,chr1_17030134_22668805,chr17_41011530_41494331,chr22_37683612_37705310,chr12_36739877_67332062,chr6_32732764_32738443,chr16_68710277_68751390,chr5_69274433_96603723,chr22_15433500_22665928,chr12_67337260_132389367,chr20_8747_12478772,chr17_2361350_18868037,chr16_28087_14817706,chr14_22022060_73047267,chr23_3229_45135,chr17_42161364_42873571,chr3_196908262_196937230,chr15_739595_18454050","HR+,Triple Neg,HR+,HER2+,HER2+,HR+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,HER2+","HR+,HR+,HR+,HER2+,HER2+,Triple Neg,HER2+,HR+,HR+,HR+,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,HER2+",4026.1
en_rf,32,5,0.761905,0.93956,0.822222,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.5, ""selector__top_k"": 20}",20,"chr17_35076296_35282086,chr12_36739877_67332062,chr17_41011530_41494331,chr11_89400624_134432265,chr16_68710277_68751390,chr15_18657388_18683110,chr6_32766023_91964331,chr6_1535319_30010234,chr16_68838368_69397102,chr12_67337260_132389367,chr22_37683612_37705310,chr5_96637773_180644810,chr17_42161364_42873571,chr15_739595_18454050,chr15_22163893_32511475,chr22_37717564_49509094,chr16_28087_14817706,chr16_15039224_33875313,chr15_32523241_32594902,chr15_53166_592121","HR+,HER2+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HR+,Triple Neg,HR+","Triple Neg,HER2+,HR+,HR+,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,HR+,HR+,HR+,Triple Neg,HR+",3974.1
en_rf,33,1,0.690476,0.851038,0.895556,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.9, ""selector__top_k"": 20}",20,"chr17_35076296_35282086,chr16_68838368_69397102,chr6_30021894_32519935,chr5_96637773_180644810,chr12_36739877_67332062,chr16_68710277_68751390,chr15_18657388_18683110,chr6_92035339_170943103,chr17_41011530_41494331,chr15_22163893_32511475,chr12_67337260_132389367,chr1_149369522_149394958,chr6_1535319_30010234,chr16_28087_14817706,chr3_586636_75535753,chr6_32586131_32600962,chr6_32605300_32629848,chr6_32732764_32738443,chr6_32766023_91964331,chr7_140213_38060725","HR+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HR+,HER2+,Triple Neg,HR+,HR+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg","Triple Neg,HR+,HER2+,HR+,HER2+,Triple Neg,HR+,HER2+,HR+,Triple Neg,HR+,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,HER2+,HR+,Triple Neg",4021.1
en_rf,33,2,0.809524,0.961538,0.84,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 5, ""selector__C"": 100.0, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 50}",50,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr16_68838368_69397102,chr17_35286565_35427554,chr5_69274433_96603723,chr12_67337260_132389367,chr11_89400624_134432265,chr6_92035339_170943103,chr16_54390012_68679377,chr16_14956177_14988855,chr16_68710277_68751390,chr1_145820605_146634734,chr15_18657388_18683110,chr22_37683612_37705310,chr12_36739877_67332062,chr7_143321677_143391065,chr6_32732764_32738443,chr1_149369522_149394958,chr23_1672003_1706462,chr19_8246_232080,chr15_32523241_32594902,chr14_19268776_19490630,chr14_105602756_105630089,chr17_41527705_41706870,chr16_45058242_54336421,chr1_244693374_245014643,chr17_41983407_42049540,chr3_196908262_196937230,chr20_29306447_40052114,chr15_53166_592121,chr1_199087690_199111062,chr18_4316_76110964,chr19_56816785_56859204,chr8_28208003_35676140,chr6_32766023_91964331,chr22_15433500_22665928,chr8_35694285_39333915,chr16_28087_14817706,chr1_17030134_22668805,chr23_3229_45135,chr5_96637773_180644810,chr1_72489681_72620747,chr14_22022060_73047267,chr23_91234699_91344716,chr15_22163893_32511475,chr16_69763173_88690571,chr3_163997236_164023510,chr19_20422576_20493401,chr17_77535412_78653545","Triple Neg,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,HR+,HR+,Triple Neg,HER2+,HR+","Triple Neg,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,Triple Neg",4006.4
en_rf,33,3,0.819444,0.917163,0.866667,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.0464159, ""selector__l1_ratio"": 0.5, ""selector__top_k"": 10}",10,"chr17_35076296_35282086,chr17_41011530_41494331,chr22_24263116_37678070,chr5_69274433_96603723,chr17_42161364_42873571,chr5_96637773_180644810,chr16_28087_14817706,chr14_105654998_105839439,chr6_30021894_32519935,chr6_32605300_32629848","HER2+,HER2+,HR+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HR+,HR+,HER2+,HER2+,HR+,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HR+","HER2+,HER2+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,HR+,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,Triple Neg",4034.7
en_rf,33,4,0.809524,0.930403,0.864444,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.5, ""selector__top_k"": 20}",20,"chr17_35076296_35282086,chr12_36739877_67332062,chr6_32766023_91964331,chr17_41011530_41494331,chr16_68838368_69397102,chr11_89400624_134432265,chr12_67337260_132389367,chr16_28087_14817706,chr6_32732764_32738443,chr6_92035339_170943103,chr5_69274433_96603723,chr15_32523241_32594902,chr5_96637773_180644810,chr3_95043863_126884366,chr15_739595_18454050,chr17_42161364_42873571,chr22_24263116_37678070,chr17_41983407_42049540,chr7_141965869_141978333,chr17_77535412_78653545","HER2+,Triple Neg,HR+,HER2+,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,HR+,Triple Neg,HR+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+","HER2+,HR+,HR+,HER2+,HR+,HR+,HR+,HER2+,Triple Neg,HR+,HR+,HR+,HR+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+",3983.6
en_rf,33,5,0.761905,0.893773,0.848889,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 20}",20,"chr17_35076296_35282086,chr17_41011530_41494331,chr16_68838368_69397102,chr12_36739877_67332062,chr22_37683612_37705310,chr17_42161364_42873571,chr15_32523241_32594902,chr1_149369522_149394958,chr16_28087_14817706,chr17_35444422_40926154,chr15_22163893_32511475,chr16_69417987_69744010,chr20_29306447_40052114,chr16_68710277_68751390,chr6_92035339_170943103,chr5_96637773_180644810,chr6_32732764_32738443,chr17_1859252_1859812,chr1_17030134_22668805,chr6_32766023_91964331","HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HER2+,HR+,HR+,Triple Neg,Triple Neg","Triple Neg,HR+,HER2+,HR+,HR+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HR+,Triple Neg,Triple Neg",4044.6
en_rf,34,1,0.690476,0.870574,0.853333,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 2.15443, ""selector__l1_ratio"": 0.7, ""selector__top_k"": 20}",20,"chr17_35076296_35282086,chr1_17030134_22668805,chr16_68710277_68751390,chr12_36739877_67332062,chr16_68838368_69397102,chr1_149369522_149394958,chr6_32732764_32738443,chr17_41011530_41494331,chr12_67337260_132389367,chr22_15433500_22665928,chr11_89400624_134432265,chr6_32766023_91964331,chr15_22163893_32511475,chr16_28087_14817706,chr17_42161364_42873571,chr20_8747_12478772,chr14_105654998_105839439,chr16_45058242_54336421,chr8_166452_6907624,chr1_2870100_2901629","HR+,HR+,Triple Neg,HER2+,HR+,Triple Neg,HER2+,HER2+,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,HER2+","HR+,HR+,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,Triple Neg,HER2+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HR+,Triple Neg,Triple Neg,HER2+",4082.4
en_rf,34,2,0.753968,0.939255,0.846667,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 100.0, ""selector__l1_ratio"": 0.5, ""selector__top_k"": 20}",20,"chr17_35076296_35282086,chr17_41011530_41494331,chr22_37683612_37705310,chr3_196908262_196937230,chr23_3229_45135,chr6_32766023_91964331,chr18_4316_76110964,chr16_68710277_68751390,chr1_193480150_193527058,chr17_35286565_35427554,chr16_68838368_69397102,chr17_42161364_42873571,chr23_1672003_1706462,chr17_35444422_40926154,chr1_199087690_199111062,chr12_36739877_67332062,chr6_32732764_32738443,chr12_9528590_9585156,chr16_45058242_54336421,chr14_22022060_73047267","HER2+,HER2+,Triple Neg,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,HR+","HER2+,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,Triple Neg,HR+",3943.9
en_rf,34,3,0.736111,0.858631,0.846667,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 5, ""selector__C"": 2.15443, ""selector__l1_ratio"": 0.5, ""selector__top_k"": 10}",10,"chr17_35076296_35282086,chr1_149369522_149394958,chr22_37683612_37705310,chr17_41011530_41494331,chr16_68838368_69397102,chr17_42161364_42873571,chr12_36739877_67332062,chr12_67337260_132389367,chr5_96637773_180644810,chr23_92209094_152935130","HR+,HR+,HER2+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg","Triple Neg,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HR+,Triple Neg,Triple Neg,Triple Neg",4032.6
en_rf,34,4,0.761905,0.813187,0.873333,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 5, ""selector__C"": 7.74264, ""selector__l1_ratio"": 0.7, ""selector__top_k"": 20}",20,"chr17_35076296_35282086,chr12_36739877_67332062,chr23_3229_45135,chr16_28087_14817706,chr12_67337260_132389367,chr16_68838368_69397102,chr6_92035339_170943103,chr17_42161364_42873571,chr11_89400624_134432265,chr5_69274433_96603723,chr5_763494_878290,chr17_41011530_41494331,chr15_22163893_32511475,chr3_196947293_199383479,chr16_54354643_54379834,chr18_4316_76110964,chr15_18722595_20060061,chr10_115544_38563575,chr6_32732764_32738443,chr17_77535412_78653545","Triple Neg,Triple Neg,HR+,HR+,HR+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,Triple Neg,HR+","HR+,Triple Neg,HR+,HR+,HR+,HER2+,HER2+,Triple Neg,HR+,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,HR+,HR+",3988.8
en_rf,34,5,0.753968,0.915751,0.851111,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.7, ""selector__top_k"": 50}",50,"chr17_35076296_35282086,chr16_68838368_69397102,chr12_67337260_132389367,chr17_41011530_41494331,chr5_96637773_180644810,chr6_30021894_32519935,chr12_36739877_67332062,chr6_32732764_32738443,chr22_15433500_22665928,chr5_69274433_96603723,chr22_37717564_49509094,chr15_18657388_18683110,chr6_32766023_91964331,chr11_89400624_134432265,chr15_739595_18454050,chr17_42161364_42873571,chr1_120313797_120737345,chr14_105602756_105630089,chr17_41983407_42049540,chr19_20422576_20493401,chr17_2361350_18868037,chr15_22163893_32511475,chr15_32523241_32594902,chr22_24263116_37678070,chr6_1535319_30010234,chr7_141965869_141978333,chr21_13461550_13635227,chr16_45058242_54336421,chr22_22725750_24228038,chr1_2927_372295,chr23_152994680_154492924,chr23_92209094_152935130,chr23_91365063_92103804,chr23_91234699_91344716,chr23_90837054_91203848,chr23_89001120_90763396,chr23_88434081_88986061,chr23_66527817_88259698,chr23_52844235_66511655,chr23_52775986_52832444,chr23_26666781_52769796,chr23_26537079_26627128,chr23_2979705_26516197,chr23_2702388_2969155,chr19_56816785_56859204,chr19_34467144_56795493,chr19_32545047_34430432,chr19_20552279_24157855,chr19_3363749_20383210,chr19_239700_3342864","HER2+,Triple Neg,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,HR+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+","HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,HER2+,HR+,HR+,HR+,HR+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+",4010.1
en_rf,35,1,0.793651,0.912393,0.822222,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.0129155, ""selector__l1_ratio"": 0.3, ""selector__top_k"": 10}",10,"chr17_35076296_35282086,chr6_1535319_30010234,chr6_30021894_32519935,chr6_32586131_32600962,chr6_32605300_32629848,chr6_32634044_32728487,chr6_32732764_32738443,chr6_32766023_91964331,chr6_1436117_1512043,chr7_140213_38060725","HR+,HER2+,HR+,HER2+,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+","HR+,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,HR+,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg",4036.8
en_rf,35,2,0.68254,0.88431,0.84,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 5, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.7, ""selector__top_k"": 50}",50,"chr17_35076296_35282086,chr16_68838368_69397102,chr17_41011530_41494331,chr11_89400624_134432265,chr12_36739877_67332062,chr12_33854_397918,chr15_32523241_32594902,chr12_67337260_132389367,chr16_68710277_68751390,chr17_984101_1003742,chr15_18657388_18683110,chr3_164112881_193467200,chr22_37683612_37705310,chr15_22163893_32511475,chr22_22725750_24228038,chr5_96637773_180644810,chr17_403833_446414,chr1_149369522_149394958,chr16_28087_14817706,chr1_17030134_22668805,chr3_196908262_196937230,chr15_739595_18454050,chr6_32766023_91964331,chr17_42161364_42873571,chr17_2361350_18868037,chr22_24263116_37678070,chr6_92035339_170943103,chr19_56816785_56859204,chr6_32605300_32629848,chr6_32634044_32728487,chr6_32732764_32738443,chr6_32586131_32600962,chr6_30021894_32519935,chr6_1535319_30010234,chr6_1436117_1512043,chr6_655129_1435871,chr6_204528_634345,chr5_69274433_96603723,chr5_49619946_68850823,chr5_32209048_45938397,chr5_21979223_32203336,chr5_916822_21966989,chr5_763494_878290,chr5_75149_745859,chr4_191191940_191311992,chr6_5839_154410,chr11_7762277_7797993,chr11_5742476_5762182,chr11_182372_5733442,chr10_46396163_135395562","Triple Neg,HER2+,HR+,Triple Neg,HR+,HER2+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+","HR+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HER2+",3982.7
en_rf,35,3,0.75,0.929067,0.873333,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__C"": 0.0129155, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 50}",50,"chr17_35076296_35282086,chr12_36739877_67332062,chr17_41011530_41494331,chr5_96637773_180644810,chr12_67337260_132389367,chr6_92035339_170943103,chr17_42161364_42873571,chr6_32732764_32738443,chr22_24263116_37678070,chr5_69274433_96603723,chr6_30021894_32519935,chr16_68838368_69397102,chr16_28087_14817706,chr6_32766023_91964331,chr17_1542118_1560766,chr22_22725750_24228038,chr15_739595_18454050,chr17_1703729_1713758,chr22_15433500_22665928,chr4_190887518_191165971,chr15_32523241_32594902,chr15_18657388_18683110,chr11_89400624_134432265,chr16_69417987_69744010,chr22_37683612_37705310,chr15_22163893_32511475,chr17_1890246_2286311,chr22_37717564_49509094,chr8_166452_6907624,chr17_77442683_77503685,chr5_49619946_68850823,chr19_20422576_20493401,chr3_196908262_196937230,chr8_39535655_43515874,chr2_8972669_89953713,chr3_164112881_193467200,chr17_984101_1003742,chr7_141965869_141978333,chr1_120313797_120737345,chr6_1535319_30010234,chr8_63810_90816,chr2_131945577_132196569,chr3_193476462_196656506,chr3_95043863_126884366,chr17_1718892_1845756,chr17_403833_446414,chr16_68710277_68751390,chr17_77535412_78653545,chr16_69763173_88690571,chr5_32209048_45938397","HER2+,HR+,Triple Neg,HER2+,HER2+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HR+,HER2+","HER2+,Triple Neg,HR+,HER2+,HER2+,HER2+,HER2+,Triple Neg,Triple Neg,HR+,HR+,HR+,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,HR+,HER2+",4001.0
en_rf,35,4,0.809524,0.884615,0.855556,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.0464159, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 50}",50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr12_36739877_67332062,chr5_96637773_180644810,chr12_67337260_132389367,chr16_28087_14817706,chr6_32766023_91964331,chr15_22163893_32511475,chr15_18657388_18683110,chr14_105602756_105630089,chr3_196908262_196937230,chr6_92035339_170943103,chr22_24263116_37678070,chr5_69274433_96603723,chr17_41983407_42049540,chr8_166452_6907624,chr22_37717564_49509094,chr16_15039224_33875313,chr1_193480150_193527058,chr16_68838368_69397102,chr21_9896630_10198129,chr17_22399576_27351012,chr6_30021894_32519935,chr22_22725750_24228038,chr17_35444422_40926154,chr3_193476462_196656506,chr15_53166_592121,chr17_2361350_18868037,chr16_68710277_68751390,chr14_105654998_105839439,chr19_3363749_20383210,chr23_3229_45135,chr3_95043863_126884366,chr11_89400624_134432265,chr1_149369522_149394958,chr1_3149648_3157982,chr15_20307869_21982746,chr16_69763173_88690571,chr3_164112881_193467200,chr10_46396163_135395562,chr6_1535319_30010234,chr17_77442683_77503685,chr17_1890246_2286311,chr21_13660680_14258259,chr14_22022060_73047267,chr6_32732764_32738443,chr15_32523241_32594902,chr17_77535412_78653545,chr16_54354643_54379834","HER2+,HR+,HER2+,Triple Neg,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HR+","HER2+,HR+,HER2+,HR+,HR+,HR+,HR+,HR+,HR+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HR+",4020.3
